site,date,dayl,srad,tmax,tmin,temp,prcp,swe,vp
HARV,2021-08-15,49444.23,479.92,29.41,12.95,35.885,0,0,1492.43
HARV,2021-08-16,49287.09,463.97,26.85,11.98,32.84,0,0,1399.51
HARV,2021-08-17,49128.68,433.79,26.75,13.4,33.45,0,0,1536.49
HARV,2021-08-18,48969.06,300.48,26.48,14.44,33.7,4.62,0,1643.58
HARV,2021-08-19,48808.27,213.59,27.89,19.76,37.77,28.88,0,2301.95
HARV,2021-08-20,48646.37,144.86,26.16,20.9,36.61,2.38,0,2471.27
HARV,2021-08-21,48483.39,204.12,26.71,21.21,37.315,0,0,2517.68
HARV,2021-08-22,48319.39,190.65,27.41,20.51,37.665,15.06,0,2411.29
HARV,2021-08-23,48154.4,66.75,21.67,19.76,31.550000000000004,24.43,0,2302.07
HARV,2021-08-24,47988.47,254.57,26.3,19.76,36.18,0,0,2302.81
HARV,2021-08-25,47821.65,419.55,30.56,17.24,39.18,0,0,1965.87
HARV,2021-08-26,47653.98,433.64,32.37,17.62,41.18,0,0,2013.71
HARV,2021-08-27,47485.49,430.59,33.25,18.22,42.36,0,0,2092.26
HARV,2021-08-28,47316.22,364.63,28.19,17.59,36.985,1.7,0,2010.01
HARV,2021-08-29,47146.22,270.97,21.53,14.68,28.87,0,0,1669.27
HARV,2021-08-30,46975.52,245.05,23.49,14.89,30.935,4.44,0,1692.35
HARV,2021-08-31,46804.16,390.2,27.98,16.39,36.175,0,0,1863.13
HARV,2021-09-01,46632.18,259.46,23.93,14.66,31.26,70.64,0,1667.63
HARV,2021-09-02,46459.61,291.03,19.47,12.41,25.674999999999997,0,0,1440.39
HARV,2021-09-03,46286.49,434.76,21.3,8.65,25.625,0,0,1120.92
HARV,2021-09-04,46112.84,441.11,21.52,8.29,25.665,0,0,1093.55
HARV,2021-09-05,45938.71,329.42,23.72,9.79,28.615,2.32,0,1210.4
HARV,2021-09-06,45764.13,308.2,21.33,13.43,28.045,0,0,1539.33
HARV,2021-09-07,45589.12,446.8,25.99,10.87,31.424999999999997,0,0,1300.37
HARV,2021-09-08,45413.72,320.87,25.34,11.35,31.015,18.22,0,1342.46
HARV,2021-09-09,45237.97,253.54,25.16,15.45,32.885,11.08,0,1753.9
HARV,2021-09-10,45061.89,275.88,21.22,13.97,28.205,0,0,1594.13
HARV,2021-09-11,44885.51,426.11,21.28,7.72,25.14,0,0,1051.75
HARV,2021-09-12,44708.86,329.28,23.41,8.14,27.48,19.05,0,1082.37
HARV,2021-09-13,44531.98,334.87,24.87,15.02,32.38,0,0,1706.58
HARV,2021-09-14,44354.88,395.58,24.12,11.58,29.91,0,0,1363.49
HARV,2021-09-15,44177.6,293.22,23.99,11.59,29.784999999999997,14.24,0,1364.54
HARV,2021-09-16,44000.17,319.32,26.15,16.73,34.515,0,0,1903.79
HARV,2021-09-17,43822.61,292.44,22.51,14.48,29.75,0,0,1648.2
HARV,2021-09-18,43644.96,233.33,21.75,15.56,29.53,0,0,1767.01
HARV,2021-09-19,43467.24,374.1,24.8,12.79,31.195,0,0,1476.87
HARV,2021-09-20,43289.47,398.89,22.34,8.89,26.785,0,0,1138.67
HARV,2021-09-21,43111.69,385.06,22.08,9.2,26.68,0,0,1162.8
HARV,2021-09-22,42933.93,291.11,23.2,9.28,27.84,5.81,0,1169.67
HARV,2021-09-23,42756.21,120.58,23.78,18.92,33.24,3.2,0,2185.6
HARV,2021-09-24,42578.55,162.7,25.27,18.57,34.555,18.56,0,2138.68
HARV,2021-09-25,42401,358.39,21.8,9.84,26.72,0,0,1213.91
HARV,2021-09-26,42223.56,366.54,22.87,10.17,27.955,0,0,1241.05
HARV,2021-09-27,42046.28,388.94,21.15,6.91,24.604999999999997,0,0,994.92
HARV,2021-09-28,41869.19,269.57,20.11,7.56,23.89,6.12,0,1040.34
HARV,2021-09-29,41692.3,321.56,16.88,6.51,20.135,0,0,968.17
HARV,2021-09-30,41515.65,314.77,15.95,5.89,18.895,0,0,927.77
HARV,2021-10-01,41339.27,351.85,14.24,2.27,15.375,0,0,719.36
HARV,2021-10-02,41163.18,383.88,18.41,3.21,20.015,0,0,769.03
HARV,2021-10-03,40987.43,285.86,21.74,5.58,24.53,22.73,0,907.81
HARV,2021-10-04,40812.03,177.58,17.93,10.24,23.05,34.28,0,1247.12
HARV,2021-10-05,40637.02,90.44,13.17,9.64,17.990000000000002,2.07,0,1198.31
HARV,2021-10-06,40462.43,181.83,16.21,10.6,21.51,0,0,1277.52
HARV,2021-10-07,40288.3,321.71,21.94,10.1,26.99,0,0,1235.89
HARV,2021-10-08,40114.65,330.06,21.99,9.48,26.729999999999997,0,0,1185.5
HARV,2021-10-09,39941.52,298.13,20.35,9.71,25.205,0,0,1203.95
HARV,2021-10-10,39768.95,182.23,15.89,10.15,20.965,0,0,1239.34
HARV,2021-10-11,39596.96,172.43,16.62,11.23,22.235,0,0,1332.59
HARV,2021-10-12,39425.6,283.87,20.02,10.11,25.075,0,0,1236.01
HARV,2021-10-13,39254.9,325.35,22.31,9.31,26.965,0,0,1171.78
HARV,2021-10-14,39084.89,317.94,21.55,9.01,26.055,0,0,1148.43
HARV,2021-10-15,38915.62,310.35,23.67,11.07,29.205,0,0,1318.08
HARV,2021-10-16,38747.13,205.56,23.33,12.76,29.709999999999997,14.71,0,1473.86
HARV,2021-10-17,38579.44,310.8,20.31,7.61,24.115,0,0,1044.44
HARV,2021-10-18,38412.62,290.19,14.19,3.22,15.8,0,0,769.25
HARV,2021-10-19,38246.69,284.39,13.69,2.96,15.17,0,0,755.57
HARV,2021-10-20,38081.69,319.22,16.69,2.93,18.155,0,0,753.91
HARV,2021-10-21,37917.68,295.94,19.99,7.41,23.695,0,0,1029.93
HARV,2021-10-22,37754.7,271.24,20.48,9.41,25.185,0,0,1179.28
HARV,2021-10-23,37592.79,298.61,17.04,4.03,19.055,0,0,814.87
HARV,2021-10-24,37431.99,212.35,12.23,0.37,12.415,14.16,0,627.51
HARV,2021-10-25,37272.36,198.8,12.21,1.39,12.905,12.37,0,675.21
HARV,2021-10-26,37113.95,67.4,10.42,7.35,14.095,17.6,0,1025.77
HARV,2021-10-27,36956.8,71.95,11.87,8.59,16.165,3.7,0,1116.36
HARV,2021-10-28,36800.96,152.62,10.12,4.85,12.544999999999998,0,0,862.83
HARV,2021-10-29,36646.49,196.46,9.89,-0.49,9.645,3.54,0,589.17
HARV,2021-10-30,36493.43,191.03,9.71,-0.39,9.515,34.75,0,593.63
HARV,2021-10-31,36341.85,85.15,13.1,9.11,17.655,8.37,0,1155.98
HARV,2021-11-01,36191.79,222.93,14.78,6.26,17.91,0,0,951.64
HARV,2021-11-02,36043.31,257.54,12.12,1.81,13.025,0.45,0,695.78
HARV,2021-11-03,35896.47,274.37,10.39,-1.37,9.705,0,0,552.5
HARV,2021-11-04,35751.32,277.28,9.57,-2.92,8.11,0,0,492.4
HARV,2021-11-05,35607.93,255.55,7.96,-2.99,6.465,0,0,489.85
HARV,2021-11-06,35466.34,271.13,8.42,-4.13,6.355,0,0,449.89
HARV,2021-11-07,35326.63,279.88,9.97,-4.08,7.930000000000001,0,0,451.64
HARV,2021-11-08,35188.84,283.63,12.72,-2.83,11.305,0,0,495.71
HARV,2021-11-09,35053.05,277.5,16.33,0.29,16.474999999999998,0.41,0,623.69
HARV,2021-11-10,34919.3,271.66,16.62,0.6,16.92,0,0,637.95
HARV,2021-11-11,34787.68,267.35,13.92,-1.63,13.105,0,0,542.05
HARV,2021-11-12,34658.23,187.46,12.68,-1.07,12.145,39.42,0,564.66
HARV,2021-11-13,34531.02,182.51,14.88,1.25,15.505,10.68,0,668.53
HARV,2021-11-14,34406.11,225.3,11.66,0,11.66,1.25,0,610.87
HARV,2021-11-15,34283.57,150.72,6.94,0.15,7.015000000000001,0,0,617.26
HARV,2021-11-16,34163.46,193.13,8.06,-1.15,7.485,0,0,561.45
HARV,2021-11-17,34045.85,227.72,8.7,-3.3,7.049999999999999,0,0,478.73
HARV,2021-11-18,33930.79,183.99,13.03,-1.97,12.045,6.49,0,528.73
HARV,2021-11-19,33818.36,221.21,14.25,1.88,15.19,0,0,699.35
HARV,2021-11-20,33708.62,215.63,6.78,-4.61,4.475,0,0,433.94
HARV,2021-11-21,33601.63,151.2,6.82,-3.68,4.98,4.01,0,465.41
HARV,2021-11-22,33497.45,184.98,10.54,1.07,11.075,0,0,659.71
HARV,2021-11-23,33396.15,208.77,6.88,-4.28,4.74,0,0,444.81
HARV,2021-11-24,33297.78,176.1,2.15,-6.5,-1.1,0,0,375.67
HARV,2021-11-25,33202.42,206.54,4.49,-6.84,1.0700000000000005,0,0,366.09
HARV,2021-11-26,33110.11,151.88,6.73,-4.9,4.28,5.46,0,424.4
HARV,2021-11-27,33020.93,89.11,1,-3.32,-0.6599999999999999,0,0,478.19
HARV,2021-11-28,32934.92,141.45,-0.72,-7.79,-4.615,0,0,340.04
HARV,2021-11-29,32852.15,122.86,1.24,-4.82,-1.1700000000000002,0,0,426.98
HARV,2021-11-30,32772.67,198.86,1.21,-10.18,-3.88,0,0,281.94
HARV,2021-12-01,32696.54,213.64,2.09,-8.96,-2.390000000000001,1.94,1.94,310.44
HARV,2021-12-02,32623.8,99.29,5.89,-1.14,5.319999999999999,4.36,0,561.84
HARV,2021-12-03,32554.52,137.66,7.63,0.3,7.78,0,0,623.98
HARV,2021-12-04,32488.73,155.44,2.54,-5.69,-0.30500000000000016,0,0,399.77
HARV,2021-12-05,32426.49,143.64,3.24,-4.25,1.1150000000000002,1.5,0,445.81
HARV,2021-12-06,32367.85,120.71,6.94,-1.85,6.015000000000001,6.17,0,533.26
HARV,2021-12-07,32312.84,174.28,9.02,-0.76,8.639999999999999,0,0,577.81
HARV,2021-12-08,32261.5,126.16,2.2,-4.06,0.17000000000000037,1.96,0,452.29
HARV,2021-12-09,32213.88,166.92,0.33,-8.23,-3.785,0,0,328.59
HARV,2021-12-10,32170.02,177.87,0.54,-8.7,-3.81,0,0,316.82
HARV,2021-12-11,32129.94,135.06,7.03,-2.67,5.695,18.51,0,501.91
HARV,2021-12-12,32093.67,201.07,11.86,-0.15,11.785,0,0,603.92
HARV,2021-12-13,32061.25,162.17,6.11,-2.03,5.095000000000001,0,0,526.07
HARV,2021-12-14,32032.7,180.66,8.37,-1.24,7.749999999999999,0,0,557.9
HARV,2021-12-15,32008.04,152.74,8.36,-4.01,6.3549999999999995,11.72,0,453.82
HARV,2021-12-16,31987.29,208.02,9.7,-3.37,8.014999999999999,0,0,476.4
HARV,2021-12-17,31970.47,99.72,11.08,6.22,14.19,0,0,948.84
HARV,2021-12-18,31957.59,116.6,7.78,-0.01,7.775,16.64,0,610.29
HARV,2021-12-19,31948.66,70.13,1.45,-1.56,0.6699999999999999,0,0,544.74
HARV,2021-12-20,31943.69,191.56,-0.56,-10.36,-5.74,0,0,277.86
HARV,2021-12-21,31942.68,161.86,-0.4,-10.5,-5.65,6.61,6.61,274.67
HARV,2021-12-22,31945.63,160.47,3.94,-6.09,0.895,9.84,16.45,387.76
HARV,2021-12-23,31952.55,196.12,1.74,-6.68,-1.6,0.93,17.37,370.4
HARV,2021-12-24,31963.42,176.19,-2.25,-9.37,-6.935,0.94,18.32,300.44
HARV,2021-12-25,31978.24,113.47,-1.85,-7.63,-5.665,13.79,32.11,344.32
HARV,2021-12-26,31996.99,90.2,0.77,-2.45,-0.45500000000000007,0,30.62,509.97
HARV,2021-12-27,32019.66,119.6,1.39,-2.97,-0.0950000000000002,1.1,29.34,490.79
HARV,2021-12-28,32046.24,111,0.48,-3.47,-1.255,0,28.28,472.66
HARV,2021-12-29,32076.69,116.7,3.9,-0.3,3.75,1.72,25.89,597.63
HARV,2021-12-30,32111.01,98.6,3.38,-0.04,3.36,1.53,23.38,609
HARV,2021-12-31,32149.15,103.3,5.94,1.06,6.470000000000001,2.03,20.42,659.58
HARV,2022-01-01,32191.29,87.53,7.63,1.96,8.61,5.28,45.19,703.67
HARV,2022-01-02,32237.02,69.33,7.52,3.11,9.075,2.07,41.37,763.44
HARV,2022-01-03,32286.48,176.05,1.79,-6.86,-1.64,0,41.37,365.3
HARV,2022-01-04,32339.64,176,-4.53,-12.96,-11.010000000000002,0,41.37,225.5
HARV,2022-01-05,32396.46,176.11,0.09,-12.85,-6.335,4.16,45.53,227.57
HARV,2022-01-06,32456.89,121.72,1.9,-5.82,-1.0100000000000002,5.3,45.45,395.79
HARV,2022-01-07,32520.89,64.49,-1.11,-4.9,-3.5600000000000005,4.78,44.99,424.31
HARV,2022-01-08,32588.42,222.83,-2.61,-13.91,-9.565,0,44.99,208.63
HARV,2022-01-09,32659.42,165.15,-2.23,-13.31,-8.885,3.98,48.97,219.16
HARV,2022-01-10,32733.85,110.43,-1.91,-6.74,-5.28,0.58,49.55,368.73
HARV,2022-01-11,32811.65,209.42,-6.92,-16.79,-15.315,0,49.55,164.28
HARV,2022-01-12,32892.76,242.92,-7.9,-20.11,-17.955,0,49.55,123.75
HARV,2022-01-13,32977.15,266.32,0.86,-13.94,-6.109999999999999,0,49.55,208.09
HARV,2022-01-14,33064.74,209.66,3.35,-6.53,0.08499999999999996,0,49.55,374.88
HARV,2022-01-15,33155.47,283.8,-3.83,-20.27,-13.965,0,49.55,121.98
HARV,2022-01-16,33249.3,202.77,-8.3,-22.29,-19.445,18.32,67.88,102.24
HARV,2022-01-17,33346.16,228.31,0.72,-18.44,-8.5,15,82.88,142.85
HARV,2022-01-18,33445.99,187.04,0.58,-7.3,-3.07,0,82.88,353.16
HARV,2022-01-19,33548.73,285.28,-1,-15.47,-8.735,0,82.88,183.43
HARV,2022-01-20,33654.31,263.85,2,-10.37,-3.1849999999999996,0,82.88,277.7
HARV,2022-01-21,33762.67,304.31,-3.14,-19.3,-12.79,0,82.88,132.62
HARV,2022-01-22,33873.76,295.07,-7.39,-21.9,-18.34,0,82.88,105.75
HARV,2022-01-23,33987.49,314.01,-3.59,-20.38,-13.78,0,82.88,120.87
HARV,2022-01-24,34103.82,207.1,-2.08,-14.59,-9.375,2.84,85.72,197.3
HARV,2022-01-25,34222.68,263.3,-1.48,-12.76,-7.859999999999999,0,85.72,229.11
HARV,2022-01-26,34344,317.99,-1.89,-17.95,-10.865,0,85.72,148.96
HARV,2022-01-27,34467.72,332.62,-6.96,-24.61,-19.265,0,85.72,83.09
HARV,2022-01-28,34593.78,248.82,-3.8,-21.22,-14.41,2.13,87.84,112.25
HARV,2022-01-29,34722.11,143.12,-2.86,-9.88,-7.800000000000001,10.45,98.3,288.69
HARV,2022-01-30,34852.65,246.39,-8.72,-17.99,-17.715,0,98.3,148.44
HARV,2022-01-31,34985.33,344.68,-6.31,-23.64,-18.13,0,98.3,90.6
HARV,2022-02-01,35120.1,356.82,-2.73,-22.51,-13.985,0,98.3,100.19
HARV,2022-02-02,35256.89,339.75,0.71,-16.22,-7.4,0.31,98.61,172.27
HARV,2022-02-03,35395.64,112.67,4.31,-1.36,3.629999999999999,47.48,96.67,552.79
HARV,2022-02-04,35536.29,109.35,4.01,-1.33,3.345,21.56,94.7,554.08
HARV,2022-02-05,35678.78,233.26,-2.1,-10.79,-7.494999999999999,0,94.7,268.57
HARV,2022-02-06,35823.05,297.93,-6.14,-18.16,-15.22,0,94.7,146.23
HARV,2022-02-07,35969.04,255.77,-1.82,-17.02,-10.33,11.46,106.16,161.14
HARV,2022-02-08,36116.7,281.38,1.93,-8.98,-2.5600000000000005,0,106.16,309.77
HARV,2022-02-09,36265.97,278.25,3.03,-7.74,-0.8400000000000003,0,106.16,341.45
HARV,2022-02-10,36416.79,298.04,4.82,-6.98,1.33,0,106.16,362.03
HARV,2022-02-11,36569.11,305.68,7.63,-4.56,5.35,0,105.56,435.62
HARV,2022-02-12,36722.87,335.4,9.09,-4.87,6.654999999999999,1.13,105.08,425.36
HARV,2022-02-13,36878.03,264.18,4.94,-4.71,2.5850000000000004,0,104.54,430.72
HARV,2022-02-14,37034.53,221.26,-3.42,-10.82,-8.83,0,104.54,267.76
HARV,2022-02-15,37192.31,298.67,-6.38,-16.75,-14.755,0,104.54,164.8
HARV,2022-02-16,37351.33,387.34,-0.37,-16.25,-8.495,0,104.54,171.85
HARV,2022-02-17,37511.54,305.84,9.05,-9.75,4.175000000000001,10.42,114.96,291.59
HARV,2022-02-18,37672.9,181.85,12.01,3.76,13.89,3.23,110.86,799.4
HARV,2022-02-19,37835.35,408.76,5.83,-11.53,0.06500000000000039,0,110.86,253.13
HARV,2022-02-20,37998.85,361.48,-1.82,-14.69,-9.165,0,110.86,195.65
HARV,2022-02-21,38163.35,406.02,3.34,-12.71,-3.015000000000001,0,110.86,230.12
HARV,2022-02-22,38328.81,293.61,10.96,-4.25,8.835,28.76,110.12,445.79
HARV,2022-02-23,38495.19,387.83,12.92,-1.88,11.98,0,108.39,532.03
HARV,2022-02-24,38662.45,311.46,6.78,-9.42,2.0700000000000003,10.6,118.99,299.24
HARV,2022-02-25,38830.54,139.15,-3.8,-9.06,-8.33,13.06,132.05,307.87
HARV,2022-02-26,38999.42,362.62,-4.44,-15.61,-12.245,0,132.05,181.29
HARV,2022-02-27,39169.06,401.42,-0.84,-13.73,-7.705,0,132.05,211.67
HARV,2022-02-28,39339.42,401.34,0.12,-12.78,-6.27,0,132.05,228.77
HARV,2022-03-01,39510.45,310.28,-1.45,-14.97,-8.935,3.19,135.24,191.19
HARV,2022-03-02,39682.13,428.6,1.61,-12.43,-4.6049999999999995,1.04,136.28,235.33
HARV,2022-03-03,39854.41,299.08,2.81,-5.32,0.1499999999999999,0,135.99,411.27
HARV,2022-03-04,40027.26,486.77,0.84,-16.86,-7.59,0,135.99,163.31
HARV,2022-03-05,40200.65,488.41,1.83,-16.12,-6.23,0,135.99,173.8
HARV,2022-03-06,40374.55,486.26,8.32,-10,3.3200000000000003,0,135.99,285.86
HARV,2022-03-07,40548.91,286.35,13.6,1.58,14.39,10.16,132.81,684.78
HARV,2022-03-08,40723.71,300.54,8.14,-0.31,7.985,0,130.42,597.2
HARV,2022-03-09,40898.91,213.44,2.61,-4.99,0.11499999999999976,8.46,129.99,421.6
HARV,2022-03-10,41074.49,344.22,3.04,-6.31,-0.11499999999999976,0,129.99,381.08
HARV,2022-03-11,41250.42,465.93,8.17,-6.8,4.77,0,129.99,367.09
HARV,2022-03-12,41426.65,317.64,7.86,-4.75,5.485,9.22,129.47,429.4
HARV,2022-03-13,41603.17,440.58,1.99,-10.93,-3.4749999999999996,0,129.47,265.51
HARV,2022-03-14,41779.94,443.01,3.34,-9.55,-1.4350000000000005,0,129.47,296.35
HARV,2022-03-15,41956.94,355.35,10.4,-4.65,8.075,4.26,128.9,432.72
HARV,2022-03-16,42134.13,462.73,14.1,-0.57,13.815,0,126.62,586.01
HARV,2022-03-17,42311.49,439.03,13.31,-0.01,13.305,0.71,124.1,610.26
HARV,2022-03-18,42488.98,454.35,14.98,0.93,15.445,1.52,121.19,653.07
HARV,2022-03-19,42666.59,315.8,16.2,3.79,18.095,11.49,117.08,801.24
HARV,2022-03-20,42844.28,217.69,9.15,3.68,10.99,0,113.01,795
HARV,2022-03-21,43022.03,446.46,12.14,-0.59,11.845,0,110.74,585.09
HARV,2022-03-22,43199.81,462.33,10.78,-2.47,9.545,0,109.26,509.34
HARV,2022-03-23,43377.58,343.59,8.62,-4.14,6.549999999999999,10.71,108.47,449.67
HARV,2022-03-24,43555.33,335.21,7.7,-4.32,5.54,16.11,107.77,443.6
HARV,2022-03-25,43733.02,310.56,7.82,0.43,8.035,0,105.06,630.15
HARV,2022-03-26,43910.63,318.21,11.91,1.02,12.42,2.46,102.11,657.67
HARV,2022-03-27,44088.13,396.07,8.43,-1.33,7.765,0,100.15,554.17
HARV,2022-03-28,44265.48,427.56,2.34,-8.12,-1.7199999999999998,0,100.15,331.38
HARV,2022-03-29,44442.68,399.44,-2.02,-11.32,-7.68,0,100.15,257.37
HARV,2022-03-30,44619.67,498.74,2.6,-10.31,-2.555,0,100.15,278.97
HARV,2022-03-31,44796.44,417.99,9.95,-6.36,6.77,18.15,118.31,379.72
HARV,2022-04-01,44972.96,324.36,13.18,2.63,14.495,4.1,114.68,737.91
HARV,2022-04-02,45149.2,449.37,10.65,-0.3,10.5,0,112.29,597.36
HARV,2022-04-03,45325.12,354.62,9.62,-1.91,8.665,2.94,110.57,530.73
HARV,2022-04-04,45500.7,466.96,9.84,-1.19,9.245,0,108.55,559.87
HARV,2022-04-05,45675.91,543.6,11.92,-2.31,10.765,0,107,515.3
HARV,2022-04-06,45850.71,560.53,13.29,-2.05,12.265,0,105.35,525.25
HARV,2022-04-07,46025.07,239.07,8.81,2.07,9.845,19.72,101.95,709.24
HARV,2022-04-08,46198.97,218.72,10.29,4.16,12.37,4.89,97.69,822.4
HARV,2022-04-09,46372.36,355.97,13.06,1.82,13.97,7.61,94.4,696.46
HARV,2022-04-10,46545.21,466.8,8.91,-1.61,8.105,0,92.56,542.8
HARV,2022-04-11,46717.5,518.21,10.85,-1.59,10.055,0,90.71,543.52
HARV,2022-04-12,46889.17,436.95,17.15,0.29,17.294999999999998,2.08,88.06,623.83
HARV,2022-04-13,47060.21,586.8,19.7,2.09,20.744999999999997,0,84.67,709.92
HARV,2022-04-14,47230.57,426.11,19.74,3.41,21.445,4.44,80.71,779.86
HARV,2022-04-15,47400.21,519.33,15.32,2.36,16.5,0,77.2,724.06
HARV,2022-04-16,47569.09,381.58,15.62,3.07,17.154999999999998,14.99,73.39,761.35
HARV,2022-04-17,47737.19,545.53,12.63,-1.16,12.05,1,71.36,561.13
HARV,2022-04-18,47904.44,388.34,9.2,-3.11,7.645,23.66,70.14,485.55
HARV,2022-04-19,48070.83,417.52,12.66,-1.93,11.695,4.72,68.43,530.27
HARV,2022-04-20,48236.29,409.37,9.9,0.98,10.39,0,65.5,655.78
HARV,2022-04-21,48400.8,557.51,12.85,-1.54,12.08,0,63.63,545.75
HARV,2022-04-22,48564.3,560.76,15.24,0.41,15.445,0,60.93,629.17
HARV,2022-04-23,48726.75,564.24,14.73,-0.29,14.585,0,58.54,597.75
HARV,2022-04-24,48888.11,513.73,15.19,2.34,16.36,0,55.03,722.89
HARV,2022-04-25,49048.32,541.21,15.03,0.9,15.48,0,52.13,651.92
HARV,2022-04-26,49207.34,381.59,16.06,3.11,17.615,8.59,48.31,763.6
HARV,2022-04-27,49365.13,192.07,10.96,5.5,13.71,2.86,43.48,902.87
HARV,2022-04-28,49521.63,416.27,9.58,0.27,9.715,0,40.85,622.66
HARV,2022-04-29,49676.79,472.84,9.7,-1.26,9.07,0,38.85,557.11
HARV,2022-04-30,49830.55,563.69,12.91,-1.91,11.955,0,37.14,530.83
HARV,2022-05-01,49982.88,596.77,16.7,-0.92,16.24,0,35,571.22
HARV,2022-05-02,50133.7,432.2,18.01,1.36,18.69,12.45,31.91,674.05
HARV,2022-05-03,50282.97,244.5,12.48,5.29,15.125,4.16,27.17,889.57
HARV,2022-05-04,50430.64,188.67,11.52,6.16,14.6,5.3,22.06,945.22
HARV,2022-05-05,50576.63,350.96,14.26,6.57,17.545,0,16.78,972.42
HARV,2022-05-06,50720.91,498.71,18.45,6.07,21.485,0,11.71,939.22
HARV,2022-05-07,50863.4,388.16,14.69,6.01,17.695,0,6.66,935.35
HARV,2022-05-08,51004.06,378.5,10.77,2.48,12.01,0,3.1,730.04
HARV,2022-05-09,51142.81,538.44,15.18,1.14,15.75,0,0.11,663.02
HARV,2022-05-10,51279.61,484.66,17.6,3.24,19.22,0,0,770.66
HARV,2022-05-11,51414.38,513.55,19.47,2.97,20.955,0,0,756.07
HARV,2022-05-12,51547.07,504.6,21.97,5.75,24.845,0,0,918.78
HARV,2022-05-13,51677.61,485.88,26.62,10.79,32.015,0,0,1294.25
HARV,2022-05-14,51805.94,458.3,28.46,13.91,35.415,0,0,1588.07
HARV,2022-05-15,51932,297.92,26.87,15.39,34.565,5.08,0,1747.49
HARV,2022-05-16,52055.73,316.66,27.35,14.81,34.755,17.65,0,1683.26
HARV,2022-05-17,52177.06,482.66,24.38,9.43,29.095,0,0,1181.28
HARV,2022-05-18,52295.92,350.32,20.69,7.08,24.23,2.29,0,1007.12
HARV,2022-05-19,52412.25,285.9,18.18,8.33,22.345,3.52,0,1096.78
HARV,2022-05-20,52526,372.79,16.79,7.32,20.45,0.37,0,1023.55
HARV,2022-05-21,52637.09,522.74,27.13,8.88,31.57,0,0,1138.6
HARV,2022-05-22,52745.46,320.44,29.68,16.6,37.98,7.79,0,1888.43
HARV,2022-05-23,52851.05,496.11,26.42,10.43,31.635,0,0,1262.88
HARV,2022-05-24,52953.79,463.35,21.49,8.13,25.555,0,0,1081.88
HARV,2022-05-25,53053.62,514.52,22.89,6.36,26.07,0,0,958.52
HARV,2022-05-26,53150.49,502.3,23.93,7.95,27.905,0,0,1068.39
HARV,2022-05-27,53244.32,326.7,23.49,10.78,28.88,10.94,0,1293.08
HARV,2022-05-28,53335.07,250.56,24.9,15.68,32.739999999999995,8.09,0,1780.81
HARV,2022-05-29,53422.67,496.16,22.87,7.15,26.445,0,0,1011.79
HARV,2022-05-30,53507.05,526.17,26.88,8.06,30.91,0,0,1076.79
HARV,2022-05-31,53588.18,464.59,28.92,13.81,35.825,1.61,0,1578.04
HARV,2022-06-01,53665.99,402.39,23.4,12.06,29.43,0.88,0,1407.33
HARV,2022-06-02,53740.42,320.16,19.85,11.48,25.590000000000003,0,0,1354.77
HARV,2022-06-03,53811.43,415.26,24.69,12.52,30.950000000000003,0.41,0,1450.15
HARV,2022-06-04,53878.96,411.75,24.15,12.09,30.195,0,0,1409.71
HARV,2022-06-05,53942.97,531.22,25.64,6.46,28.87,0,0,965.18
HARV,2022-06-06,54003.41,486.6,23.89,7.98,27.880000000000003,0,0,1070.6
HARV,2022-06-07,54060.24,359.12,25.34,9.38,30.03,5.47,0,1177.56
HARV,2022-06-08,54113.41,289.92,24.67,13.06,31.200000000000003,10.89,0,1502.59
HARV,2022-06-09,54162.88,282.36,23.97,12.89,30.415,20.67,0,1486.24
HARV,2022-06-10,54208.62,443.03,24.3,10.6,29.6,0,0,1277.81
HARV,2022-06-11,54250.59,470.08,23.22,8.42,27.43,0,0,1102.96
HARV,2022-06-12,54288.76,481.26,24.23,8.68,28.57,1.35,0,1123.2
HARV,2022-06-13,54323.09,378.28,25.23,14.14,32.3,0,0,1612.5
HARV,2022-06-14,54353.57,468.93,26.88,11.54,32.65,0,0,1359.68
HARV,2022-06-15,54380.18,456.73,26.12,11.48,31.86,0,0,1354.39
HARV,2022-06-16,54402.87,370.8,24.72,13.92,31.68,0,0,1589.24
HARV,2022-06-17,54421.65,326.97,23.59,14.44,30.81,0,0,1643.48
HARV,2022-06-18,54436.5,273.65,24,13.56,30.78,8.28,0,1552.41
HARV,2022-06-19,54447.39,351.89,17.2,7.76,21.08,0,0,1055.09
HARV,2022-06-20,54454.33,496.5,19.52,4.09,21.565,0,0,818.1
HARV,2022-06-21,54457.32,374.59,24.31,7.82,28.22,3.17,0,1059.26
HARV,2022-06-22,54456.33,281.8,21.83,11.34,27.5,6.04,0,1342.01
HARV,2022-06-23,54451.39,227.75,19.29,11.35,24.965,3,0,1342.9
HARV,2022-06-24,54442.49,416.86,24.86,12.76,31.24,0,0,1473.8
HARV,2022-06-25,54429.63,488.07,28.45,12.27,34.585,0,0,1423.33
HARV,2022-06-26,54412.84,491.29,31.89,14.51,39.145,0,0,1622.27
HARV,2022-06-27,54392.11,305.2,29.34,16.72,37.7,5.51,0,1902.47
HARV,2022-06-28,54367.48,448.44,23.39,10.01,28.395,0,0,1228.16
HARV,2022-06-29,54338.95,498.39,26.21,9.77,31.095,0,0,1208.67
HARV,2022-06-30,54306.56,472.84,26.31,11.33,31.975,0,0,1340.81
